Timestamp,City,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3
26-10-2021,Chennai,Chennai - Alandur Bus Depot,53.29,106.6,13.08,18.22,17.02,0.71,11.74
27-10-2021,Chennai,Chennai - Alandur Bus Depot,61.97,123.94,13.01,18.29,16.24,0.73,13.72
28-10-2021,Chennai,Chennai - Alandur Bus Depot,54.54,109.61,21.32,25.53,17.44,0.72,15.66
29-10-2021,Chennai,Chennai - Alandur Bus Depot,53.9,73.28,20.44,45.25,21.87,0.72,0.79
30-10-2021,Chennai,Chennai - Alandur Bus Depot,30.04,43.91,16.71,42.3,23.59,0.71,10.7
31-10-2021,Chennai,Chennai - Alandur Bus Depot,21.22,42.44,19.46,37.69,24.3,0.71,0.85
01-11-2021,Chennai,Chennai - Alandur Bus Depot,12.16,24.32,19.49,36.3,23.67,0.71,7.33
02-11-2021,Chennai,Chennai - Alandur Bus Depot,15.69,31.57,15.46,37.13,25.45,0.72,9.37
03-11-2021,Chennai,Chennai - Alandur Bus Depot,27.82,54.47,17.03,32.64,15.24,0.79,8.6
04-11-2021,Chennai,Chennai - Alandur Bus Depot,56.5,74.16,22.45,31.41,18.59,1.27,10.87
05-11-2021,Chennai,Chennai - Alandur Bus Depot,41.64,65.54,26.16,25.31,27.37,0.99,8.65
06-11-2021,Chennai,Chennai - Alandur Bus Depot,17.48,42.0,33.69,28.85,5.81,1.05,11.17
07-11-2021,Chennai,Chennai - Alandur Bus Depot,15.66,39.1,39.55,21.98,2.68,0.95,23.17
08-11-2021,Chennai,Chennai - Alandur Bus Depot,43.58,82.05,30.95,16.84,7.32,1.03,6.93
09-11-2021,Chennai,Chennai - Alandur Bus Depot,31.6,63.62,14.94,23.28,4.55,1.15,8.7
10-11-2021,Chennai,Chennai - Alandur Bus Depot,31.31,63.16,12.41,34.02,16.57,0.88,13.44
11-11-2021,Chennai,Chennai - Alandur Bus Depot,33.45,66.22,7.6,23.97,7.28,0.85,23.41
12-11-2021,Chennai,Chennai - Alandur Bus Depot,10.25,30.79,10.67,15.59,27.28,1.08,12.52
13-11-2021,Chennai,Chennai - Alandur Bus Depot,17.67,42.09,11.15,13.2,46.87,1.45,10.41
14-11-2021,Chennai,Chennai - Alandur Bus Depot,16.08,39.74,9.95,14.4,66.53,1.35,7.26
15-11-2021,Chennai,Chennai - Alandur Bus Depot,14.53,37.36,5.09,38.47,43.82,1.11,10.12
16-11-2021,Chennai,Chennai - Alandur Bus Depot,16.25,39.99,6.8,61.17,41.89,0.84,12.83
17-11-2021,Chennai,Chennai - Alandur Bus Depot,14.23,36.9,6.57,31.17,21.15,0.57,12.14
18-11-2021,Chennai,Chennai - Alandur Bus Depot,8.33,27.85,9.5,42.53,16.34,0.4,14.66
19-11-2021,Chennai,Chennai - Alandur Bus Depot,8.35,27.84,6.18,28.9,16.23,0.57,11.21
20-11-2021,Chennai,Chennai - Alandur Bus Depot,10.02,30.42,6.98,30.41,18.91,0.67,10.72
21-11-2021,Chennai,Chennai - Alandur Bus Depot,11.35,32.46,11.6,41.06,18.27,0.59,17.78
22-11-2021,Chennai,Chennai - Alandur Bus Depot,14.0,36.55,4.4,35.27,21.71,0.85,14.84
23-11-2021,Chennai,Chennai - Alandur Bus Depot,13.52,35.81,6.85,16.89,22.37,0.66,11.59
24-11-2021,Chennai,Chennai - Alandur Bus Depot,16.07,39.72,7.16,16.79,22.59,0.69,10.96
25-11-2021,Chennai,Chennai - Alandur Bus Depot,17.87,42.49,8.66,12.6,19.38,0.56,13.86
26-11-2021,Chennai,Chennai - Alandur Bus Depot,11.5,32.68,16.04,16.9,21.05,0.54,66.31
27-11-2021,Chennai,Chennai - Alandur Bus Depot,12.39,34.04,28.73,20.88,18.74,0.47,62.65
28-11-2021,Chennai,Chennai - Alandur Bus Depot,7.37,26.34,,,18.92,0.46,67.51
29-11-2021,Chennai,Chennai - Alandur Bus Depot,8.47,28.03,13.05,26.0,21.21,0.55,80.42
30-11-2021,Chennai,Chennai - Alandur Bus Depot,13.6,36.1,10.98,13.19,23.62,0.53,67.11
01-12-2021,Chennai,Chennai - Alandur Bus Depot,23.4,50.89,16.56,19.21,18.65,0.47,14.3
02-12-2021,Chennai,Chennai - Alandur Bus Depot,26.18,55.26,18.33,15.6,19.07,0.66,21.75
03-12-2021,Chennai,Chennai - Alandur Bus Depot,26.36,55.56,17.18,15.18,19.08,0.7,20.96
04-12-2021,Chennai,Chennai - Alandur Bus Depot,22.05,48.92,17.21,15.37,18.78,0.69,37.43
05-12-2021,Chennai,Chennai - Alandur Bus Depot,30.49,61.91,17.89,23.04,23.11,0.83,13.93
06-12-2021,Chennai,Chennai - Alandur Bus Depot,32.54,65.06,11.63,13.76,20.81,0.73,14.42
07-12-2021,Chennai,Chennai - Alandur Bus Depot,25.72,54.56,13.36,17.09,23.69,0.76,14.83
08-12-2021,Chennai,Chennai - Alandur Bus Depot,17.11,41.33,14.43,13.2,22.62,0.71,14.55
09-12-2021,Chennai,Chennai - Alandur Bus Depot,,,,,,,
10-12-2021,Chennai,Chennai - Alandur Bus Depot,19.73,45.36,14.75,18.26,19.09,0.59,13.87
11-12-2021,Chennai,Chennai - Alandur Bus Depot,15.62,39.04,11.74,15.29,20.23,0.5,16.2
12-12-2021,Chennai,Chennai - Alandur Bus Depot,11.0,31.9,12.36,15.39,19.52,0.47,23.9
